score,time,contrast,subject
-0.00912127210624978,-0.19,wordfreq,11
0.01118848283404918,-0.18,wordfreq,11
0.00838006960807005,-0.17,wordfreq,11
0.002091629561807125,-0.16,wordfreq,11
-0.004747243405998002,-0.15,wordfreq,11
-0.014003539966476112,-0.14,wordfreq,11
-0.005310724096281919,-0.13,wordfreq,11
-0.009169800023545137,-0.12,wordfreq,11
0.0008035558654935833,-0.11,wordfreq,11
0.011764301047827344,-0.1,wordfreq,11
-0.003102674172445503,-0.09,wordfreq,11
-0.0029391812445795926,-0.08,wordfreq,11
-0.004224330095008144,-0.07,wordfreq,11
-0.0012562205890062717,-0.06,wordfreq,11
-0.013011302740638737,-0.05,wordfreq,11
0.000313211396231555,-0.04,wordfreq,11
0.014223893643776662,-0.03,wordfreq,11
0.00768345239226402,-0.02,wordfreq,11
0.005629792896121976,-0.01,wordfreq,11
0.014338171179760098,0.0,wordfreq,11
0.029027182733257568,0.01,wordfreq,11
0.03111842228101489,0.02,wordfreq,11
0.04183046574029016,0.03,wordfreq,11
0.03731276340522154,0.04,wordfreq,11
0.026415676299650956,0.05,wordfreq,11
0.02649944498915054,0.06,wordfreq,11
0.04975918389588335,0.07,wordfreq,11
0.05461845254892339,0.08,wordfreq,11
0.04051028278804546,0.09,wordfreq,11
0.04425127623266963,0.1,wordfreq,11
0.04859005705414267,0.11,wordfreq,11
0.04784196792153458,0.12,wordfreq,11
0.04116804136899702,0.13,wordfreq,11
0.03887837861944218,0.14,wordfreq,11
0.054273029195763274,0.15,wordfreq,11
0.05055359443876334,0.16,wordfreq,11
0.038426948002834055,0.17,wordfreq,11
0.032139199358286186,0.18,wordfreq,11
0.04900414482837974,0.19,wordfreq,11
0.05734767008029754,0.2,wordfreq,11
0.06471415194941812,0.21,wordfreq,11
0.06549409711233625,0.22,wordfreq,11
0.0525430835483573,0.23,wordfreq,11
0.05401607311640781,0.24,wordfreq,11
0.055256392762070596,0.25,wordfreq,11
0.04463350327153532,0.26,wordfreq,11
0.04260087620560851,0.27,wordfreq,11
0.04831230777881636,0.28,wordfreq,11
0.03240671820899681,0.29,wordfreq,11
0.01997787515389936,0.3,wordfreq,11
0.023222052471082655,0.31,wordfreq,11
0.024990715381728448,0.32,wordfreq,11
0.022739439061072113,0.33,wordfreq,11
0.020455099445730048,0.34,wordfreq,11
0.024248113123453936,0.35,wordfreq,11
0.03821546067734335,0.36,wordfreq,11
0.043058608115103814,0.37,wordfreq,11
0.04030960541882055,0.38,wordfreq,11
0.02962148158124896,0.39,wordfreq,11
0.0230935177194504,0.4,wordfreq,11
0.027365069073489717,0.41,wordfreq,11
0.029129231846131816,0.42,wordfreq,11
0.03630090237252716,0.43,wordfreq,11
0.038554463545458065,0.44,wordfreq,11
0.03998268214369892,0.45,wordfreq,11
0.04748600978351926,0.46,wordfreq,11
0.0473810925974917,0.47,wordfreq,11
0.03481302670458834,0.48,wordfreq,11
0.02740050874132719,0.49,wordfreq,11
0.03256689868548079,0.5,wordfreq,11
0.0400386333719581,0.51,wordfreq,11
0.03188082815390528,0.52,wordfreq,11
0.03025512353887297,0.53,wordfreq,11
0.031364545178237474,0.54,wordfreq,11
0.03756778116117221,0.55,wordfreq,11
0.028381674588142388,0.56,wordfreq,11
0.02684001068050543,0.57,wordfreq,11
0.021563830735207415,0.58,wordfreq,11
0.02631062260905005,0.59,wordfreq,11
0.014624111420684826,0.6,wordfreq,11
