score,time,contrast,subject
-0.0029425441996094393,-0.2,voiced,01
0.001819868935936454,-0.19,voiced,01
0.010101407637509526,-0.18,voiced,01
0.005497154826482631,-0.17,voiced,01
0.005178121222390403,-0.16,voiced,01
-0.004614609043632268,-0.15,voiced,01
0.005254605218850039,-0.14,voiced,01
-0.006651088759827098,-0.13,voiced,01
-0.014822533199359928,-0.12,voiced,01
-0.015320425839264493,-0.11,voiced,01
-0.007963442621783392,-0.1,voiced,01
-0.002573142530329784,-0.09,voiced,01
-0.0038964172204099994,-0.08,voiced,01
0.006344301904391274,-0.07,voiced,01
0.005164414929648816,-0.06,voiced,01
0.007170829863361288,-0.05,voiced,01
-0.006208047601888142,-0.04,voiced,01
0.0010374749765459889,-0.03,voiced,01
-0.005447858171486867,-0.02,voiced,01
-0.0014936094369668316,-0.01,voiced,01
-0.012450241763092194,0.0,voiced,01
-0.0058599327246705545,0.01,voiced,01
-0.0031762752379539717,0.02,voiced,01
0.004301173836371257,0.03,voiced,01
-0.0037546463229645344,0.04,voiced,01
-0.0022248577257064643,0.05,voiced,01
0.0036888476904194823,0.06,voiced,01
-0.000640940796086234,0.07,voiced,01
0.016390508809849408,0.08,voiced,01
0.025156864682618428,0.09,voiced,01
0.013798587115697484,0.1,voiced,01
0.00834264407666857,0.11,voiced,01
0.014180421483856918,0.12,voiced,01
0.0015221776524724615,0.13,voiced,01
0.008486334848984457,0.14,voiced,01
0.018591602571633788,0.15,voiced,01
0.039993916589429516,0.16,voiced,01
0.049985030645945026,0.17,voiced,01
0.05792946489238463,0.18,voiced,01
0.06340323212867963,0.19,voiced,01
0.071421290231815,0.2,voiced,01
0.07201943098131558,0.21,voiced,01
0.051846814960142824,0.22,voiced,01
0.03791039024098302,0.23,voiced,01
0.027642010576766206,0.24,voiced,01
0.0231285806242513,0.25,voiced,01
0.01953915316717843,0.26,voiced,01
0.01791887241168007,0.27,voiced,01
0.006971700593879301,0.28,voiced,01
0.009477353381061315,0.29,voiced,01
0.019869046365009992,0.3,voiced,01
0.018589052523020674,0.31,voiced,01
0.012783485392837619,0.32,voiced,01
0.014315161608229803,0.33,voiced,01
0.01748748748136489,0.34,voiced,01
0.017221852091601424,0.35,voiced,01
0.013797113665472807,0.36,voiced,01
0.018565368234980235,0.37,voiced,01
0.014109681109121894,0.38,voiced,01
0.0079187470721518,0.39,voiced,01
0.007880302763499176,0.4,voiced,01
0.004718797929514255,0.41,voiced,01
0.002721568335548854,0.42,voiced,01
-0.00044249653729322344,0.43,voiced,01
0.0029152505131325316,0.44,voiced,01
-0.0011175571807095087,0.45,voiced,01
-0.0011706481784663628,0.46,voiced,01
-0.004945299592050768,0.47,voiced,01
-0.005442623667784432,0.48,voiced,01
-0.002485140881767391,0.49,voiced,01
0.003909427890226881,0.5,voiced,01
0.005929342795345986,0.51,voiced,01
0.007433985167920217,0.52,voiced,01
0.004693879068545156,0.53,voiced,01
0.0005395877536704759,0.54,voiced,01
0.00857752259758035,0.55,voiced,01
0.019481450477513887,0.56,voiced,01
0.0054479522431981975,0.57,voiced,01
-0.002836218674190458,0.58,voiced,01
0.0007117624492406033,0.59,voiced,01
0.008725420226205396,0.6,voiced,01
0.005856537155519524,-0.2,wordfreq,01
0.0071311811578339095,-0.19,wordfreq,01
0.003959061578315284,-0.18,wordfreq,01
-0.007032029277444407,-0.17,wordfreq,01
-0.0020480581605355295,-0.16,wordfreq,01
-0.00634204018128038,-0.15,wordfreq,01
0.013288302822020146,-0.14,wordfreq,01
0.007825709481547255,-0.13,wordfreq,01
-0.013112670183428035,-0.12,wordfreq,01
-0.010251215541722944,-0.11,wordfreq,01
-0.010781314254818892,-0.1,wordfreq,01
-0.009638047694853174,-0.09,wordfreq,01
0.0018840880480942791,-0.08,wordfreq,01
-0.015401439960283904,-0.07,wordfreq,01
0.010515774404182084,-0.06,wordfreq,01
0.0010626508793457623,-0.05,wordfreq,01
-0.00858072472084331,-0.04,wordfreq,01
-0.0036014291129322436,-0.03,wordfreq,01
0.0009128573757033301,-0.02,wordfreq,01
-0.00011547070368451169,-0.01,wordfreq,01
0.01135522876910176,0.0,wordfreq,01
0.004274924034128828,0.01,wordfreq,01
0.013388268134630189,0.02,wordfreq,01
0.009035388177423087,0.03,wordfreq,01
0.024895660508581923,0.04,wordfreq,01
0.030943430682551686,0.05,wordfreq,01
0.03490766880489525,0.06,wordfreq,01
0.03122792904252954,0.07,wordfreq,01
0.01736804432905348,0.08,wordfreq,01
0.014108668707173085,0.09,wordfreq,01
0.014889689133800293,0.1,wordfreq,01
0.030436424957879165,0.11,wordfreq,01
0.03636778990087038,0.12,wordfreq,01
0.048513632632907276,0.13,wordfreq,01
0.0483320212395621,0.14,wordfreq,01
0.04417033195613362,0.15,wordfreq,01
0.05630488700231637,0.16,wordfreq,01
0.06079796323617887,0.17,wordfreq,01
0.05960566379053455,0.18,wordfreq,01
0.06216815111446012,0.19,wordfreq,01
0.06843990263384699,0.2,wordfreq,01
0.07449448624060254,0.21,wordfreq,01
0.06991886149510824,0.22,wordfreq,01
0.08354531387575835,0.23,wordfreq,01
0.08032151206880184,0.24,wordfreq,01
0.074463825418874,0.25,wordfreq,01
0.0746954671559833,0.26,wordfreq,01
0.07947714578458216,0.27,wordfreq,01
0.07875840159610085,0.28,wordfreq,01
0.07413761130457405,0.29,wordfreq,01
0.05651911651312674,0.3,wordfreq,01
0.060097561180612144,0.31,wordfreq,01
0.06175365189881418,0.32,wordfreq,01
0.053271774105174384,0.33,wordfreq,01
0.06519386635443523,0.34,wordfreq,01
0.0616426222249177,0.35,wordfreq,01
0.05896761975548931,0.36,wordfreq,01
0.05433090393607386,0.37,wordfreq,01
0.06749075452798783,0.38,wordfreq,01
0.0726360735631182,0.39,wordfreq,01
0.06756189536253811,0.4,wordfreq,01
0.061550452846604625,0.41,wordfreq,01
0.07438900714733897,0.42,wordfreq,01
0.06900168691865591,0.43,wordfreq,01
0.053009418415012104,0.44,wordfreq,01
0.054236906194711595,0.45,wordfreq,01
0.05471476828964039,0.46,wordfreq,01
0.04049365709167924,0.47,wordfreq,01
0.036742969730943334,0.48,wordfreq,01
0.048921927162608694,0.49,wordfreq,01
0.037764731461912136,0.5,wordfreq,01
0.03536231285890752,0.51,wordfreq,01
0.0453128401751196,0.52,wordfreq,01
0.03767229356454973,0.53,wordfreq,01
0.029775789589596282,0.54,wordfreq,01
0.03477183421918066,0.55,wordfreq,01
0.028792220076841867,0.56,wordfreq,01
0.020977164352117328,0.57,wordfreq,01
0.024207576659975315,0.58,wordfreq,01
0.025617534658454996,0.59,wordfreq,01
0.017048537674250575,0.6,wordfreq,01
