score,time,contrast,subject
0.006299511206482535,0.37,voiced,07
0.008219451057050449,0.38,voiced,07
0.00465738981248845,0.39,voiced,07
0.008784935775114817,0.4,voiced,07
0.01245401060260969,0.41,voiced,07
0.0018077908994892354,0.42,voiced,07
-0.00824639546773162,0.43,voiced,07
-0.00197846461811192,0.44,voiced,07
0.00692681906011797,0.45,voiced,07
0.016046536741368227,0.46,voiced,07
0.008728183491570979,0.47,voiced,07
-0.0003829586343249368,0.48,voiced,07
0.010365170086309501,0.49,voiced,07
0.017819701843516642,0.5,voiced,07
0.011391307285255827,0.51,voiced,07
0.0062811489163287415,0.52,voiced,07
0.0016262770616113885,0.53,voiced,07
0.008774192620481971,0.54,voiced,07
0.0006500967930425772,0.55,voiced,07
-0.0011190654594548678,0.56,voiced,07
0.009951160210159767,0.57,voiced,07
0.017452605110826892,0.58,voiced,07
0.017658977795930342,0.59,voiced,07
0.013144487851328029,0.6,voiced,07
0.009668172796238248,-0.2,wordfreq,07
0.02078443064205909,-0.19,wordfreq,07
0.010960647006756807,-0.18,wordfreq,07
0.009096965035585899,-0.17,wordfreq,07
0.0022336198068764065,-0.16,wordfreq,07
0.019719582765084984,-0.15,wordfreq,07
0.00966291208305344,-0.14,wordfreq,07
-0.0070680211946922205,-0.13,wordfreq,07
-0.004541464278532373,-0.12,wordfreq,07
8.119713420944295e-05,-0.11,wordfreq,07
0.007208733262401501,-0.1,wordfreq,07
-0.005908864311876078,-0.09,wordfreq,07
0.02090827992794609,-0.08,wordfreq,07
0.0145404460690754,-0.07,wordfreq,07
0.023240298844504317,-0.06,wordfreq,07
0.011070717035513941,-0.05,wordfreq,07
-0.0027935750026093914,-0.04,wordfreq,07
0.012984700259513919,-0.03,wordfreq,07
0.007766397666789783,-0.02,wordfreq,07
0.006029823470079419,-0.01,wordfreq,07
0.0028932172423465725,0.0,wordfreq,07
0.023875733266519573,0.01,wordfreq,07
0.014532073076873828,0.02,wordfreq,07
-0.0037908129659930396,0.03,wordfreq,07
0.022431088444564127,0.04,wordfreq,07
0.024480017145210878,0.05,wordfreq,07
0.029349304703595456,0.06,wordfreq,07
0.0347203044399683,0.07,wordfreq,07
0.027818615798322024,0.08,wordfreq,07
0.036845890440713916,0.09,wordfreq,07
0.042603887608235795,0.1,wordfreq,07
0.060481112638030826,0.11,wordfreq,07
0.061776031756704965,0.12,wordfreq,07
0.061902742949840654,0.13,wordfreq,07
0.04970402789107953,0.14,wordfreq,07
0.05088927393867984,0.15,wordfreq,07
0.04591033460617281,0.16,wordfreq,07
0.04774796599790974,0.17,wordfreq,07
0.05924542771678066,0.18,wordfreq,07
0.06247346388833912,0.19,wordfreq,07
0.0688131566007546,0.2,wordfreq,07
0.06113883477264574,0.21,wordfreq,07
0.0602157339551182,0.22,wordfreq,07
0.06227746072069953,0.23,wordfreq,07
0.06159563750119521,0.24,wordfreq,07
0.04074396672737537,0.25,wordfreq,07
0.02473064476218012,0.26,wordfreq,07
0.039860092380024116,0.27,wordfreq,07
0.03245453795769911,0.28,wordfreq,07
0.015080297825868061,0.29,wordfreq,07
0.018733061764332648,0.3,wordfreq,07
0.03786955029745439,0.31,wordfreq,07
0.01838804807214832,0.32,wordfreq,07
0.00940871987927143,0.33,wordfreq,07
0.028885434952838074,0.34,wordfreq,07
0.03144767281603599,0.35,wordfreq,07
0.03217384758911872,0.36,wordfreq,07
0.0241475531603994,0.37,wordfreq,07
0.02802203468415045,0.38,wordfreq,07
0.03222910404444811,0.39,wordfreq,07
0.02937247863728499,0.4,wordfreq,07
0.025307320474063602,0.41,wordfreq,07
0.029068549677366197,0.42,wordfreq,07
0.034135448003207544,0.43,wordfreq,07
0.03273458204529119,0.44,wordfreq,07
0.03151403434945156,0.45,wordfreq,07
0.03246635340797256,0.46,wordfreq,07
0.03388025453696489,0.47,wordfreq,07
0.020764366841200806,0.48,wordfreq,07
0.02038969754518242,0.49,wordfreq,07
0.02813661216392442,0.5,wordfreq,07
0.031431416684843096,0.51,wordfreq,07
0.01889892016408583,0.52,wordfreq,07
0.009560353939672495,0.53,wordfreq,07
0.03055326863657571,0.54,wordfreq,07
0.03128391079330418,0.55,wordfreq,07
0.027286695609680677,0.56,wordfreq,07
0.01590797627764331,0.57,wordfreq,07
0.028207864611585986,0.58,wordfreq,07
0.02793863242065857,0.59,wordfreq,07
0.013073998028591924,0.6,wordfreq,07
