score,time,contrast,subject
-0.0025822512026390243,-0.2,voiced,05
0.011151808788574304,-0.19,voiced,05
0.008225057223920574,-0.18,voiced,05
0.00026701808814338354,-0.17,voiced,05
-0.006350690045551158,-0.16,voiced,05
0.0007467093935022766,-0.15,voiced,05
-0.0029733091424470758,-0.14,voiced,05
-0.005925478549840912,-0.13,voiced,05
0.0017242590046544768,-0.12,voiced,05
-0.0014393804028589178,-0.11,voiced,05
-0.0082157501407963,-0.1,voiced,05
-0.008191087888003974,-0.09,voiced,05
-0.015835914977497208,-0.08,voiced,05
0.0010593976289529246,-0.07,voiced,05
0.0076927530862714475,-0.06,voiced,05
-0.009251590616926215,-0.05,voiced,05
-0.010676239346651066,-0.04,voiced,05
-0.005858943862011356,-0.03,voiced,05
-0.018616019548816514,-0.02,voiced,05
-0.02582594267322791,-0.01,voiced,05
-0.009035964590429406,0.0,voiced,05
-0.0021204435680572324,0.01,voiced,05
0.007642127141619696,0.02,voiced,05
0.0015594142263291916,0.03,voiced,05
0.008431676390631762,0.04,voiced,05
0.011964583505451262,0.05,voiced,05
0.017899146497222226,0.06,voiced,05
0.018363509108633193,0.07,voiced,05
0.018159958058745727,0.08,voiced,05
0.03166715150318437,0.09,voiced,05
0.034209658507372,0.1,voiced,05
0.0465736710371688,0.11,voiced,05
0.06385607708038718,0.12,voiced,05
0.05225157616784334,0.13,voiced,05
0.045422147804491726,0.14,voiced,05
0.04687688076484825,0.15,voiced,05
0.036542734505647746,0.16,voiced,05
0.020200221122434157,0.17,voiced,05
0.01574381322150583,0.18,voiced,05
0.030633077255537287,0.19,voiced,05
0.04064363700030575,0.2,voiced,05
0.04762768957083418,0.21,voiced,05
0.053842530203702325,0.22,voiced,05
0.039682488936533575,0.23,voiced,05
0.020111757679966525,0.24,voiced,05
0.01896709501245264,0.25,voiced,05
0.024943548761256793,0.26,voiced,05
0.029001928421014348,0.27,voiced,05
0.022916814499377186,0.28,voiced,05
0.024709368766432666,0.29,voiced,05
0.028766884899831265,0.3,voiced,05
0.034135601468551595,0.31,voiced,05
0.03186319142579133,0.32,voiced,05
0.026442327604937123,0.33,voiced,05
0.02246061311273347,0.34,voiced,05
0.016742822446851605,0.35,voiced,05
0.0236078450980301,0.36,voiced,05
0.019127968723627445,0.37,voiced,05
0.01963537673291126,0.38,voiced,05
0.020657742899305852,0.39,voiced,05
0.020915696392122044,0.4,voiced,05
0.01819300637421823,0.41,voiced,05
0.011760939725934233,0.42,voiced,05
0.011167986013951215,0.43,voiced,05
0.01225348189385277,0.44,voiced,05
0.002663938071730891,0.45,voiced,05
0.00501262866127444,0.46,voiced,05
0.008654381749445496,0.47,voiced,05
0.009443933461616615,0.48,voiced,05
0.01195743260602475,0.49,voiced,05
0.00840470119524251,0.5,voiced,05
0.009915894558730484,0.51,voiced,05
0.011555717929019325,0.52,voiced,05
0.004010209301422459,0.53,voiced,05
0.004841010612154681,0.54,voiced,05
0.007341665332909259,0.55,voiced,05
0.007413978297084336,0.56,voiced,05
0.0027196319568729413,0.57,voiced,05
0.009511204096946856,0.58,voiced,05
0.011019069910710664,0.59,voiced,05
0.006352523884960293,0.6,voiced,05
0.00527619268606717,-0.2,wordfreq,05
0.003378028301818826,-0.19,wordfreq,05
0.0054858932857285185,-0.18,wordfreq,05
0.0022877565090872027,-0.17,wordfreq,05
-0.009049650804362245,-0.16,wordfreq,05
0.0019621904781408654,-0.15,wordfreq,05
-0.011847880248901085,-0.14,wordfreq,05
-0.012076290660351128,-0.13,wordfreq,05
0.00773797997687192,-0.12,wordfreq,05
0.015195715829915295,-0.11,wordfreq,05
-0.002637714215267682,-0.1,wordfreq,05
-0.006854992591029741,-0.09,wordfreq,05
-0.002633210417672093,-0.08,wordfreq,05
-0.0057366981355957474,-0.07,wordfreq,05
0.0048075075435314515,-0.06,wordfreq,05
-0.004269647550620051,-0.05,wordfreq,05
0.0027465895795282568,-0.04,wordfreq,05
0.0016584494104894948,-0.03,wordfreq,05
0.023140170398684854,-0.02,wordfreq,05
0.014893640198492729,-0.01,wordfreq,05
0.011356142954669395,0.0,wordfreq,05
0.003823522917953253,0.01,wordfreq,05
0.010686733028697597,0.02,wordfreq,05
0.01181714396641402,0.03,wordfreq,05
0.0017211296085280219,0.04,wordfreq,05
0.014024716912548859,0.05,wordfreq,05
0.03442416196570304,0.06,wordfreq,05
0.026967940979691803,0.07,wordfreq,05
0.022688853508722268,0.08,wordfreq,05
0.004103405701715295,0.09,wordfreq,05
0.007134995689105513,0.1,wordfreq,05
0.009535833891220294,0.11,wordfreq,05
0.007187416221077951,0.12,wordfreq,05
0.015472316360744783,0.13,wordfreq,05
0.027856690477960886,0.14,wordfreq,05
0.009848180891561453,0.15,wordfreq,05
0.026133014896000704,0.16,wordfreq,05
0.028496167317950183,0.17,wordfreq,05
0.026171305237326952,0.18,wordfreq,05
0.02975137790647646,0.19,wordfreq,05
0.03897116809280608,0.2,wordfreq,05
0.04279284609780219,0.21,wordfreq,05
0.040107523218418685,0.22,wordfreq,05
0.04467457295242415,0.23,wordfreq,05
0.053040922671856644,0.24,wordfreq,05
0.06873975329168905,0.25,wordfreq,05
0.06912544901173025,0.26,wordfreq,05
0.05868067759219004,0.27,wordfreq,05
0.05724326014373221,0.28,wordfreq,05
0.05408263569880676,0.29,wordfreq,05
0.06037030503406608,0.3,wordfreq,05
0.054608980511294994,0.31,wordfreq,05
0.05428226948991701,0.32,wordfreq,05
0.057814357677009626,0.33,wordfreq,05
0.056383406250889785,0.34,wordfreq,05
0.060467559247566395,0.35,wordfreq,05
0.06213603659733825,0.36,wordfreq,05
0.053213243266184644,0.37,wordfreq,05
0.05050847892378313,0.38,wordfreq,05
0.05281768356016569,0.39,wordfreq,05
0.05057517630610499,0.4,wordfreq,05
0.04651093518803952,0.41,wordfreq,05
0.054066542360898424,0.42,wordfreq,05
0.0583629976863699,0.43,wordfreq,05
0.05791865655755275,0.44,wordfreq,05
0.0541226350711567,0.45,wordfreq,05
0.05993785597132031,0.46,wordfreq,05
0.05712960204241551,0.47,wordfreq,05
0.04505914836375652,0.48,wordfreq,05
0.04666552765070985,0.49,wordfreq,05
0.042550691678031716,0.5,wordfreq,05
0.039644674408793275,0.51,wordfreq,05
0.03344908665945435,0.52,wordfreq,05
0.041265998713156386,0.53,wordfreq,05
0.041526132323815565,0.54,wordfreq,05
0.02999815982550982,0.55,wordfreq,05
0.019461806837036858,0.56,wordfreq,05
0.01903110395937285,0.57,wordfreq,05
0.010025193295797333,0.58,wordfreq,05
0.022836840001080605,0.59,wordfreq,05
0.022137936114096146,0.6,wordfreq,05
