score,time,contrast,subject
-0.010769686947347023,-0.2,voiced,04
-0.003238409006464302,-0.19,voiced,04
0.0026172595601356985,-0.18,voiced,04
0.004323409707452779,-0.17,voiced,04
-0.005587014823606841,-0.16,voiced,04
0.005651553092748963,-0.15,voiced,04
-0.0023017909187980274,-0.14,voiced,04
-0.003919442249254321,-0.13,voiced,04
-0.0029142972857596513,-0.12,voiced,04
-0.007755389188049807,-0.11,voiced,04
-0.0034893438957531112,-0.1,voiced,04
-0.010523382418185935,-0.09,voiced,04
-0.006267244717313895,-0.08,voiced,04
-0.005958994200347702,-0.07,voiced,04
-0.00487561647001807,-0.06,voiced,04
-0.006939379342217694,-0.05,voiced,04
0.0068346754423387395,-0.04,voiced,04
0.003482097605279303,-0.03,voiced,04
-0.011269412030000254,-0.02,voiced,04
-0.007349241742699373,-0.01,voiced,04
-0.00640957881687515,0.0,voiced,04
0.006747389519089128,0.01,voiced,04
0.004426525035273996,0.02,voiced,04
0.001656251067850786,0.03,voiced,04
-0.002281114673340678,0.04,voiced,04
-0.00535906706200548,0.05,voiced,04
-0.00430119552551858,0.06,voiced,04
0.001682487419805635,0.07,voiced,04
0.0005401636744142457,0.08,voiced,04
0.007802433139809905,0.09,voiced,04
0.011390329741910519,0.1,voiced,04
0.003624430469276219,0.11,voiced,04
0.010701576150661762,0.12,voiced,04
0.015934708858059643,0.13,voiced,04
0.015906305023640165,0.14,voiced,04
0.002064951394252215,0.15,voiced,04
0.00039573134541753835,0.16,voiced,04
0.0025934950408299552,0.17,voiced,04
0.011402568331225663,0.18,voiced,04
0.015811621745599885,0.19,voiced,04
0.015039660150189788,0.2,voiced,04
0.03149661948565065,0.21,voiced,04
0.0381250337459738,0.22,voiced,04
0.034828901690698306,0.23,voiced,04
0.03720849457740001,0.24,voiced,04
0.03950728418269671,0.25,voiced,04
0.021397273001832685,0.26,voiced,04
0.00435650207347197,0.27,voiced,04
0.004236114546936158,0.28,voiced,04
