score,time,contrast,subject
0.00021328451159460625,-0.11,wordfreq,02
-0.004758572543970586,-0.1,wordfreq,02
-0.011043323848328365,-0.09,wordfreq,02
-0.01892318062183589,-0.08,wordfreq,02
-0.012253239743974766,-0.07,wordfreq,02
0.0011940791205871648,-0.06,wordfreq,02
0.005201621666965787,-0.05,wordfreq,02
-0.014935885555972282,-0.04,wordfreq,02
-0.015080256874993163,-0.03,wordfreq,02
-0.014369214484496455,-0.02,wordfreq,02
0.003987218419901106,-0.01,wordfreq,02
0.013573958336011945,0.0,wordfreq,02
0.010836481304654933,0.01,wordfreq,02
-0.013007052127475325,0.02,wordfreq,02
0.0133303958488819,0.03,wordfreq,02
0.02102367016782603,0.04,wordfreq,02
0.016032280239228067,0.05,wordfreq,02
0.01197262462020331,0.06,wordfreq,02
0.021385651020592797,0.07,wordfreq,02
0.02707710225975218,0.08,wordfreq,02
0.013598577369569388,0.09,wordfreq,02
0.010168594962947801,0.1,wordfreq,02
0.01500381499763258,0.11,wordfreq,02
0.011605352841044431,0.12,wordfreq,02
0.013996362292864079,0.13,wordfreq,02
0.03508450975549651,0.14,wordfreq,02
0.0267681258943017,0.15,wordfreq,02
0.021371487730406258,0.16,wordfreq,02
0.022989024282972944,0.17,wordfreq,02
0.03367296615590683,0.18,wordfreq,02
0.04713687808437574,0.19,wordfreq,02
0.04890305363275348,0.2,wordfreq,02
0.04706822025445385,0.21,wordfreq,02
0.05182207894643316,0.22,wordfreq,02
0.05579844638532311,0.23,wordfreq,02
0.05148067978370671,0.24,wordfreq,02
0.04226881257559919,0.25,wordfreq,02
0.04148717358818814,0.26,wordfreq,02
0.06325691945394468,0.27,wordfreq,02
0.06493557956814953,0.28,wordfreq,02
0.06738596757280414,0.29,wordfreq,02
0.0540681487555801,0.3,wordfreq,02
0.05604117729852298,0.31,wordfreq,02
0.07170185497523149,0.32,wordfreq,02
0.0575607235709617,0.33,wordfreq,02
0.040336375007284445,0.34,wordfreq,02
0.041685541810132544,0.35,wordfreq,02
0.0345470820464726,0.36,wordfreq,02
0.02118516243807122,0.37,wordfreq,02
0.027697518624488576,0.38,wordfreq,02
0.037276157115337806,0.39,wordfreq,02
0.04333940288793972,0.4,wordfreq,02
0.034198705416557076,0.41,wordfreq,02
0.035275081863571374,0.42,wordfreq,02
0.04183404531111715,0.43,wordfreq,02
0.044650102395568395,0.44,wordfreq,02
0.04337086753491006,0.45,wordfreq,02
0.03807737358959111,0.46,wordfreq,02
0.04240730440187739,0.47,wordfreq,02
0.04145713311169842,0.48,wordfreq,02
0.03649637439957324,0.49,wordfreq,02
0.023801799227368817,0.5,wordfreq,02
0.01921738583143205,0.51,wordfreq,02
0.021263891514848803,0.52,wordfreq,02
0.031218352043894552,0.53,wordfreq,02
0.01772703597179374,0.54,wordfreq,02
0.013899158179187836,0.55,wordfreq,02
0.019836972686048455,0.56,wordfreq,02
0.016671667720303086,0.57,wordfreq,02
0.009334768952274624,0.58,wordfreq,02
0.009187922002512575,0.59,wordfreq,02
0.012501540266388689,0.6,wordfreq,02
