score,time,contrast,subject
-0.026945355997692516,-0.01,wordfreq,03
0.01157765821886981,0.0,wordfreq,03
0.019458159941402178,0.01,wordfreq,03
-0.006218966155909747,0.02,wordfreq,03
-0.00578909385384618,0.03,wordfreq,03
0.000787362321651082,0.04,wordfreq,03
0.010621037318349257,0.05,wordfreq,03
0.028751730651165555,0.06,wordfreq,03
0.0336596497929659,0.07,wordfreq,03
-0.0003833005332109601,0.08,wordfreq,03
-0.011325077161574052,0.09,wordfreq,03
0.024024805843535144,0.1,wordfreq,03
0.026612664068139447,0.11,wordfreq,03
0.005194188517568113,0.12,wordfreq,03
0.026704542614080815,0.13,wordfreq,03
0.05455159943965251,0.14,wordfreq,03
0.0402400373879668,0.15,wordfreq,03
0.01901708029870043,0.16,wordfreq,03
0.01273957557205803,0.17,wordfreq,03
0.03016008184602298,0.18,wordfreq,03
0.028573124005503058,0.19,wordfreq,03
0.0009823131539939821,0.2,wordfreq,03
0.01723428207534353,0.21,wordfreq,03
0.03059985594901138,0.22,wordfreq,03
0.021432221243843867,0.23,wordfreq,03
0.031752817886517036,0.24,wordfreq,03
0.030832071164376834,0.25,wordfreq,03
0.034677159661075665,0.26,wordfreq,03
0.04731726951747434,0.27,wordfreq,03
0.03573915589606486,0.28,wordfreq,03
0.02487390713829725,0.29,wordfreq,03
0.034972935777814705,0.3,wordfreq,03
0.026016955949626636,0.31,wordfreq,03
0.03258960403121135,0.32,wordfreq,03
0.02236613986174899,0.33,wordfreq,03
0.025608005162573548,0.34,wordfreq,03
0.031961495460746725,0.35,wordfreq,03
0.04250386432743144,0.36,wordfreq,03
0.04499642598640085,0.37,wordfreq,03
0.04317165327743595,0.38,wordfreq,03
0.05082094772431768,0.39,wordfreq,03
0.049382029436875155,0.4,wordfreq,03
0.05456165629948549,0.41,wordfreq,03
0.05339929139601967,0.42,wordfreq,03
0.04519999696272183,0.43,wordfreq,03
0.04799137618554949,0.44,wordfreq,03
0.043476564908482694,0.45,wordfreq,03
0.050001094779615805,0.46,wordfreq,03
0.053505672543861016,0.47,wordfreq,03
0.042367943421735735,0.48,wordfreq,03
0.0549536470562066,0.49,wordfreq,03
0.0502576974514953,0.5,wordfreq,03
0.04951153326362092,0.51,wordfreq,03
0.0574425490632804,0.52,wordfreq,03
0.028840888968683236,0.53,wordfreq,03
0.02028064178907432,0.54,wordfreq,03
0.014961507850390346,0.55,wordfreq,03
0.02594651008695345,0.56,wordfreq,03
0.012445014225797841,0.57,wordfreq,03
0.006399473282347056,0.58,wordfreq,03
0.018840783492864915,0.59,wordfreq,03
0.015245644938870897,0.6,wordfreq,03
