score,time,contrast,subject
0.006137997264957072,0.37,voiced,09
-0.004250785311268062,0.38,voiced,09
-0.005665258187291548,0.39,voiced,09
-0.002077711962401878,0.4,voiced,09
-0.004559794870299902,0.41,voiced,09
0.004532644159439923,0.42,voiced,09
0.004623737431064162,0.43,voiced,09
0.007945305905868302,0.44,voiced,09
0.011269440435692417,0.45,voiced,09
-0.005588499713301865,0.46,voiced,09
-0.010288242732808567,0.47,voiced,09
0.009716170918633409,0.48,voiced,09
0.009017636707899061,0.49,voiced,09
0.010712969929426242,0.5,voiced,09
0.011156120993844767,0.51,voiced,09
0.005452580906124057,0.52,voiced,09
0.0026378665634748987,0.53,voiced,09
0.00875767527690334,0.54,voiced,09
0.005898131154800663,0.55,voiced,09
-0.00425896835098704,0.56,voiced,09
-0.005380190379505592,0.57,voiced,09
0.005206524809737638,0.58,voiced,09
0.011464381543953683,0.59,voiced,09
0.0036645405137204906,0.6,voiced,09
-0.0030007844149319337,-0.2,wordfreq,09
0.0005721606510808294,-0.19,wordfreq,09
0.0015501197013910975,-0.18,wordfreq,09
-0.002467105392255167,-0.17,wordfreq,09
-0.010050537744067842,-0.16,wordfreq,09
0.00391540364920021,-0.15,wordfreq,09
0.007908436100802742,-0.14,wordfreq,09
0.0015693622007211712,-0.13,wordfreq,09
0.0013206853991057264,-0.12,wordfreq,09
-0.00818437105013442,-0.11,wordfreq,09
-0.008796110067841312,-0.1,wordfreq,09
0.007890900346483128,-0.09,wordfreq,09
0.0005814701978722269,-0.08,wordfreq,09
0.010079571731669382,-0.07,wordfreq,09
-0.013111434732866882,-0.06,wordfreq,09
-0.008858444682001237,-0.05,wordfreq,09
-0.03148540555728544,-0.04,wordfreq,09
-0.0021585518709648422,-0.03,wordfreq,09
0.004643029223560485,-0.02,wordfreq,09
0.007131224562150012,-0.01,wordfreq,09
0.010811634155242842,0.0,wordfreq,09
-0.011384652598905304,0.01,wordfreq,09
-0.012084791068027293,0.02,wordfreq,09
-0.0009835101905274963,0.03,wordfreq,09
0.008054354622599102,0.04,wordfreq,09
0.0005514561802425061,0.05,wordfreq,09
-0.006057115507538143,0.06,wordfreq,09
0.003315972579273032,0.07,wordfreq,09
0.028583831267347003,0.08,wordfreq,09
0.027725735792834477,0.09,wordfreq,09
0.02681094428969155,0.1,wordfreq,09
0.029520749070856684,0.11,wordfreq,09
0.030974236621656114,0.12,wordfreq,09
0.03563137787547675,0.13,wordfreq,09
0.04226810055046192,0.14,wordfreq,09
0.04335104834223671,0.15,wordfreq,09
0.044093303787357103,0.16,wordfreq,09
0.04080994422017383,0.17,wordfreq,09
0.06108867660594746,0.18,wordfreq,09
0.06426664127139738,0.19,wordfreq,09
0.07219082549462666,0.2,wordfreq,09
0.07448095600726715,0.21,wordfreq,09
0.06977401411053005,0.22,wordfreq,09
0.06190969758052592,0.23,wordfreq,09
0.05664140241050507,0.24,wordfreq,09
0.043940029358805456,0.25,wordfreq,09
0.04104988014012097,0.26,wordfreq,09
0.041198376956871494,0.27,wordfreq,09
0.044434337438621484,0.28,wordfreq,09
0.03322704375032933,0.29,wordfreq,09
0.03178098221410277,0.3,wordfreq,09
0.03554074843518722,0.31,wordfreq,09
0.024141731685557645,0.32,wordfreq,09
0.0269594949363827,0.33,wordfreq,09
0.029201073156043457,0.34,wordfreq,09
0.03484335785278767,0.35,wordfreq,09
0.021190911625564204,0.36,wordfreq,09
0.025801801987835375,0.37,wordfreq,09
0.01929548803730179,0.38,wordfreq,09
0.009184606983169884,0.39,wordfreq,09
0.018606034070455295,0.4,wordfreq,09
-1.8313102153244027e-05,0.41,wordfreq,09
-0.0009177121090646128,0.42,wordfreq,09
-0.0028354506174631095,0.43,wordfreq,09
-0.0028635607795224225,0.44,wordfreq,09
-0.0002547132309799199,0.45,wordfreq,09
-0.0006764628247825202,0.46,wordfreq,09
0.007049669352152929,0.47,wordfreq,09
0.013962898988237157,0.48,wordfreq,09
-0.0021450591822812807,0.49,wordfreq,09
0.00213072355951676,0.5,wordfreq,09
0.02937443397879415,0.51,wordfreq,09
0.027162269811450642,0.52,wordfreq,09
0.020538986086565476,0.53,wordfreq,09
0.025437943487275655,0.54,wordfreq,09
0.027560247170909543,0.55,wordfreq,09
0.021037087150690022,0.56,wordfreq,09
0.005964661156612127,0.57,wordfreq,09
0.01669314145555545,0.58,wordfreq,09
0.012469942746877918,0.59,wordfreq,09
0.020005442362416994,0.6,wordfreq,09
